antecedents,consequents,support,confidence,lift
Trimmer,Perfume,0.002380952380952381,0.09389671361502348,3.6347114947751025
Perfume,Trimmer,0.002380952380952381,0.09216589861751152,3.6347114947751025
Trimmer Pro,Lipstick,0.002380952380952381,0.09216589861751152,3.6347114947751025
Running Shoes,Leather Wallet,0.0016666666666666668,0.07650273224043716,3.6306381402241366
Leather Wallet,Running Shoes,0.0016666666666666668,0.07909604519774012,3.6306381402241366
Laptop Stand,USB-C Cable Pro,0.0020238095238095236,0.08252427184466019,3.629339704163066
USB-C Cable Pro,Laptop Stand,0.0020238095238095236,0.08900523560209424,3.629339704163066
Body Lotion Pro,Face Mask Pack,0.0019047619047619048,0.08205128205128205,3.6275303643724697
Face Mask Pack,Body Lotion Pro,0.0019047619047619048,0.08421052631578947,3.6275303643724692
Cotton T-Shirt,Analog Watch Pro,0.0019047619047619048,0.0893854748603352,3.6272366609991096
Analog Watch Pro,Cotton T-Shirt,0.0019047619047619048,0.07729468599033816,3.627236660999109
Skipping Rope,Yoga Mat,0.002380952380952381,0.0888888888888889,3.624595469255664
Yoga Mat,Skipping Rope,0.002380952380952381,0.09708737864077671,3.624595469255664
Resistance Bands Pro,Yoga Mat,0.002380952380952381,0.0888888888888889,3.624595469255664
Yoga Mat,Resistance Bands Pro,0.002380952380952381,0.09708737864077671,3.624595469255664
LED Desk Lamp Pro,LED Desk Lamp,0.002142857142857143,0.08411214953271029,3.6232925952552124
LED Desk Lamp,LED Desk Lamp Pro,0.002142857142857143,0.09230769230769231,3.6232925952552124
Wireless Earbuds Pro,Laptop Stand Pro,0.002380952380952381,0.09478672985781991,3.6191296854803965
Wireless Earbuds Pro,Power Bank,0.002619047619047619,0.10426540284360189,3.619129685480396
Cotton T-Shirt Pro,Backpack,0.002142857142857143,0.08530805687203791,3.619129685480396
Backpack,Cotton T-Shirt Pro,0.002142857142857143,0.09090909090909091,3.619129685480396
Laptop Stand Pro,Wireless Earbuds Pro,0.002380952380952381,0.09090909090909091,3.619129685480396
Power Bank,Wireless Earbuds Pro,0.002619047619047619,0.09090909090909091,3.619129685480396
Fountain Pen Pro,Fiction Novel Pro,0.002380952380952381,0.08264462809917356,3.615702479338843
Fiction Novel Pro,Fountain Pen Pro,0.002380952380952381,0.10416666666666667,3.615702479338843
Fountain Pen,Planner Diary,0.002142857142857143,0.08294930875576037,3.6102289821159954
Planner Diary,Fountain Pen,0.002142857142857143,0.09326424870466321,3.6102289821159954
Winter Hoodie Pro,Sports Cap Pro,0.002380952380952381,0.10050251256281409,3.6077825022548646
Sports Cap Pro,Winter Hoodie Pro,0.002380952380952381,0.08547008547008547,3.607782502254864
Bluetooth Speaker Pro,Phone Case,0.002261904761904762,0.08796296296296297,3.604336043360434
Phone Case,Bluetooth Speaker Pro,0.002261904761904762,0.09268292682926829,3.6043360433604335
Yoga Mat Pro,Football,0.002261904761904762,0.08878504672897196,3.602871461465529
Football,Yoga Mat Pro,0.002261904761904762,0.09178743961352656,3.602871461465529
Cycling Gloves,Yoga Mat Pro,0.002261904761904762,0.09178743961352656,3.602871461465529
Yoga Mat Pro,Cycling Gloves,0.002261904761904762,0.08878504672897196,3.602871461465529
Power Bank Pro,Smart Watch,0.002261904761904762,0.09134615384615384,3.6023835319609967
Smart Watch,Power Bank Pro,0.002261904761904762,0.0892018779342723,3.6023835319609967
Sunglasses Pro,Cotton T-Shirt Pro,0.002142857142857143,0.09045226130653268,3.6009431041463245
Cotton T-Shirt Pro,Sunglasses Pro,0.002142857142857143,0.08530805687203791,3.600943104146324
Denim Jacket,Leather Wallet Pro,0.002380952380952381,0.09216589861751152,3.6009002250562645
Leather Wallet Pro,Denim Jacket,0.002380952380952381,0.0930232558139535,3.6009002250562645
Desk Organizer,Fiction Novel,0.002142857142857143,0.08695652173913043,3.598200899550225
Fiction Novel,Desk Organizer,0.002142857142857143,0.08866995073891626,3.598200899550225
Notebook Set,Sticky Notes Pro,0.0025,0.09333333333333334,3.596330275229358
Sticky Notes Pro,Notebook Set,0.0025,0.0963302752293578,3.596330275229358
Art Supplies Kit Pro,Bookmark Set Pro,0.0020238095238095236,0.08947368421052632,3.5960715185091914
Bookmark Set Pro,Art Supplies Kit Pro,0.0020238095238095236,0.08133971291866028,3.5960715185091914
Sports Cap,Winter Hoodie,0.0019047619047619048,0.08205128205128205,3.58974358974359
Winter Hoodie,Sports Cap,0.0019047619047619048,0.08333333333333333,3.5897435897435894
Sunglasses Pro,Running Shoes Pro,0.0020238095238095236,0.08542713567839195,3.5879396984924625
Running Shoes Pro,Sunglasses Pro,0.0020238095238095236,0.08499999999999999,3.587939698492462
Phone Case Pro,Power Bank,0.002619047619047619,0.10328638497652583,3.585147247119078
Power Bank,Phone Case Pro,0.002619047619047619,0.09090909090909091,3.585147247119078
Bookmark Set Pro,Art Supplies Kit,0.002261904761904762,0.0909090909090909,3.5851472471190777
Art Supplies Kit,Bookmark Set Pro,0.002261904761904762,0.0892018779342723,3.5851472471190777
Non-stick Pan,Air Fryer Pro,0.002261904761904762,0.09595959595959595,3.5824915824915826
Air Fryer Pro,Non-stick Pan,0.002261904761904762,0.08444444444444445,3.582491582491582
Shampoo,Perfume,0.0019047619047619048,0.09248554913294799,3.5800857728883093
Perfume,Shampoo,0.0019047619047619048,0.07373271889400922,3.580085772888309
Storage Boxes Pro,Ceramic Mug Set Pro,0.002142857142857143,0.07964601769911506,3.5776820784629226
Ceramic Mug Set Pro,Storage Boxes Pro,0.002142857142857143,0.09625668449197862,3.577682078462922
Sunglasses Pro,Leather Wallet,0.0017857142857142857,0.07537688442211056,3.5772080742696537
Winter Hoodie Pro,Leather Wallet,0.0017857142857142857,0.07537688442211056,3.5772080742696537
Leather Wallet,Sunglasses Pro,0.0017857142857142857,0.0847457627118644,3.5772080742696533
Leather Wallet,Winter Hoodie Pro,0.0017857142857142857,0.0847457627118644,3.5772080742696533
Hair Dryer,Trimmer Pro,0.0020238095238095236,0.09239130434782608,3.5764375876577836
Trimmer Pro,Hair Dryer,0.0020238095238095236,0.07834101382488479,3.5764375876577836
Ceramic Mug Set Pro,Non-stick Pan Pro,0.0019047619047619048,0.08556149732620322,3.5757043658711796
Non-stick Pan Pro,Ceramic Mug Set Pro,0.0019047619047619048,0.07960199004975124,3.575704365871179
Sports Cap,Denim Jacket,0.002142857142857143,0.09230769230769231,3.5732009925558317
Notebook Set Pro,Fountain Pen,0.002142857142857143,0.09230769230769231,3.5732009925558317
Fountain Pen,Notebook Set Pro,0.002142857142857143,0.08294930875576037,3.5732009925558312
Denim Jacket,Sports Cap,0.002142857142857143,0.08294930875576037,3.5732009925558312
Notebook Set,Bookmark Set Pro,0.002380952380952381,0.0888888888888889,3.5725677830940996
Air Fryer Pro,Knife Set Pro,0.002380952380952381,0.0888888888888889,3.5725677830940996
Bookmark Set Pro,Notebook Set,0.002380952380952381,0.09569377990430622,3.572567783094099
Knife Set Pro,Air Fryer Pro,0.002380952380952381,0.09569377990430622,3.572567783094099
Body Lotion,Lipstick,0.002380952380952381,0.0904977375565611,3.5689248613855082
Moisturizer Pro,Shampoo Pro,0.002380952380952381,0.0904977375565611,3.5689248613855082
Lipstick,Body Lotion,0.002380952380952381,0.09389671361502348,3.568924861385508
Shampoo Pro,Moisturizer Pro,0.002380952380952381,0.09389671361502348,3.568924861385508
Foam Roller Pro,Yoga Mat Pro,0.002261904761904762,0.0909090909090909,3.5683942225998297
Yoga Mat Pro,Foam Roller Pro,0.002261904761904762,0.08878504672897196,3.5683942225998297
Moisturizer,Trimmer,0.002261904761904762,0.09047619047619047,3.568075117370892
Trimmer,Moisturizer,0.002261904761904762,0.0892018779342723,3.5680751173708916
Denim Jacket Pro,Sunglasses Pro,0.002261904761904762,0.08444444444444445,3.564489112227806
Sunglasses Pro,Denim Jacket Pro,0.002261904761904762,0.09547738693467338,3.564489112227806
Perfume Pro,Shampoo,0.0019047619047619048,0.07339449541284404,3.5636633610860695
Shampoo,Perfume Pro,0.0019047619047619048,0.09248554913294799,3.563663361086069
Foam Roller,Football,0.002261904761904762,0.08755760368663594,3.553062178588125
Football,Foam Roller,0.002261904761904762,0.09178743961352656,3.553062178588125
Bluetooth Speaker,Power Bank Pro,0.002261904761904762,0.08796296296296297,3.552350427350427
Power Bank Pro,Bluetooth Speaker,0.002261904761904762,0.09134615384615384,3.552350427350427
Bluetooth Speaker Pro,Power Bank Pro,0.002261904761904762,0.08796296296296297,3.552350427350427
Power Bank Pro,Bluetooth Speaker Pro,0.002261904761904762,0.09134615384615384,3.552350427350427
Non-stick Pan Pro,Storage Boxes,0.0020238095238095236,0.0845771144278607,3.5522388059701497
Storage Boxes,Non-stick Pan Pro,0.0020238095238095236,0.08499999999999999,3.5522388059701493
Wireless Earbuds Pro,Smart Watch,0.002261904761904762,0.0900473933649289,3.5511648087577594
Shampoo Pro,Face Mask Pack Pro,0.002261904761904762,0.0892018779342723,3.5511648087577594
Face Mask Pack Pro,Shampoo Pro,0.002261904761904762,0.0900473933649289,3.5511648087577594
Smart Watch,Wireless Earbuds Pro,0.002261904761904762,0.0892018779342723,3.5511648087577594
Ceramic Mug Set,Wall Clock Pro,0.002142857142857143,0.08910891089108912,3.547463751114448
Wall Clock Pro,Ceramic Mug Set,0.002142857142857143,0.08530805687203791,3.5474637511144476
Knife Set Pro,Wall Clock,0.002142857142857143,0.0861244019138756,3.5462989023360545
Wall Clock,Knife Set Pro,0.002142857142857143,0.08823529411764706,3.546298902336054
Mechanical Keyboard,Wireless Earbuds,0.002142857142857143,0.08219178082191782,3.540569020021075
Wireless Earbuds,Mechanical Keyboard,0.002142857142857143,0.09230769230769231,3.540569020021075
Bookmark Set Pro,Planner Diary,0.0020238095238095236,0.08133971291866028,3.540174033765525
Planner Diary,Bookmark Set Pro,0.0020238095238095236,0.08808290155440414,3.540174033765525
Laptop Stand Pro,Phone Case,0.002261904761904762,0.08636363636363636,3.5388026607538805
Phone Case,Laptop Stand Pro,0.002261904761904762,0.09268292682926829,3.53880266075388
Football Pro,Skipping Rope,0.002380952380952381,0.09478672985781991,3.53870458135861
Skipping Rope,Football Pro,0.002380952380952381,0.0888888888888889,3.53870458135861
Sports Cap,Analog Watch Pro,0.0020238095238095236,0.08717948717948718,3.5377183203270155
Notebook Set Pro,Sketch Pens Pro,0.0020238095238095236,0.08717948717948718,3.5377183203270155
Sketch Pens Pro,Notebook Set Pro,0.0020238095238095236,0.08212560386473429,3.5377183203270155
Analog Watch Pro,Sports Cap,0.0020238095238095236,0.08212560386473429,3.5377183203270155
Perfume,Sunscreen,0.002142857142857143,0.08294930875576037,3.5369248403471425
Sunscreen,Perfume,0.002142857142857143,0.09137055837563451,3.5369248403471425
Sticky Notes Pro,Desk Organizer,0.002261904761904762,0.08715596330275228,3.536763728227629
Desk Organizer,Sticky Notes Pro,0.002261904761904762,0.09178743961352656,3.536763728227629
Power Bank,Bluetooth Speaker Pro,0.002619047619047619,0.09090909090909091,3.5353535353535355
Bluetooth Speaker Pro,Power Bank,0.002619047619047619,0.10185185185185185,3.535353535353535
Analog Watch,Leather Wallet Pro,0.002261904761904762,0.09047619047619047,3.5348837209302326
Leather Wallet Pro,Analog Watch,0.002261904761904762,0.08837209302325581,3.534883720930232
Football Pro,Water Bottle Pro,0.002261904761904762,0.0900473933649289,3.534570580679452
Water Bottle Pro,Football Pro,0.002261904761904762,0.08878504672897196,3.534570580679452
Cotton T-Shirt,Formal Shirt,0.0020238095238095236,0.09497206703910614,3.529935235081821
Formal Shirt,Cotton T-Shirt,0.0020238095238095236,0.07522123893805309,3.529935235081821
Mechanical Keyboard Pro,Wireless Mouse Pro,0.002261904761904762,0.08296943231441048,3.519915310308323
Wireless Mouse Pro,Mechanical Keyboard Pro,0.002261904761904762,0.09595959595959595,3.519915310308323
Cotton T-Shirt,Running Shoes Pro,0.0017857142857142857,0.08379888268156424,3.5195530726256985
Running Shoes Pro,Cotton T-Shirt,0.0017857142857142857,0.075,3.519553072625698
Gym Bag Pro,Dumbbell Set Pro,0.002619047619047619,0.09090909090909091,3.5190615835777126
Backpack,Denim Jacket,0.002142857142857143,0.09090909090909091,3.5190615835777126
Denim Jacket,Backpack,0.002142857142857143,0.08294930875576037,3.5190615835777126
Dumbbell Set Pro,Gym Bag Pro,0.002619047619047619,0.10138248847926266,3.519061583577712
Trimmer,Shampoo Pro,0.002261904761904762,0.0892018779342723,3.5178205382529923
Shampoo Pro,Trimmer,0.002261904761904762,0.0892018779342723,3.5178205382529923
Moisturizer Pro,Shampoo,0.0019047619047619048,0.07239819004524886,3.515287840347344
Shampoo,Moisturizer Pro,0.0019047619047619048,0.09248554913294799,3.515287840347344
Foam Roller Pro,Dumbbell Set,0.0019047619047619048,0.07655502392344497,3.514001098125343
Dumbbell Set,Foam Roller Pro,0.0019047619047619048,0.08743169398907104,3.514001098125343
Wall Clock Pro,Wall Clock,0.002142857142857143,0.08530805687203791,3.512684694730973
Wall Clock,Wall Clock Pro,0.002142857142857143,0.08823529411764706,3.512684694730973
Moisturizer Pro,Hair Dryer,0.0020238095238095236,0.07692307692307691,3.5117056856187285
Hair Dryer,Moisturizer Pro,0.0020238095238095236,0.09239130434782608,3.5117056856187285
Notebook Set,Sticky Notes,0.002261904761904762,0.08444444444444445,3.511551155115512
Sticky Notes,Notebook Set,0.002261904761904762,0.09405940594059406,3.511551155115512
Sports Cap Pro,Denim Jacket Pro,0.002619047619047619,0.09401709401709402,3.50997150997151
Denim Jacket Pro,Sports Cap Pro,0.002619047619047619,0.09777777777777778,3.50997150997151
Sunglasses,Leather Wallet,0.0017857142857142857,0.07389162561576354,3.5067212156633545
Leather Wallet,Sunglasses,0.0017857142857142857,0.0847457627118644,3.5067212156633545
Notebook Set Pro,Bookmark Set Pro,0.0020238095238095236,0.08717948717948718,3.503864556496135
Bookmark Set Pro,Notebook Set Pro,0.0020238095238095236,0.08133971291866028,3.503864556496135
Bluetooth Speaker,Wireless Earbuds Pro,0.002261904761904762,0.08796296296296297,3.5018430753027907
Wireless Earbuds Pro,Bluetooth Speaker,0.002261904761904762,0.0900473933649289,3.5018430753027903
Non-stick Pan,Air Fryer,0.0020238095238095236,0.08585858585858584,3.501029714621947
Air Fryer,Non-stick Pan,0.0020238095238095236,0.08252427184466019,3.501029714621947
Foam Roller Pro,Football,0.002142857142857143,0.0861244019138756,3.494903266070314
Football,Foam Roller Pro,0.002142857142857143,0.08695652173913043,3.4949032660703137
Skipping Rope Pro,Yoga Mat Pro,0.0020238095238095236,0.08900523560209424,3.493663453540148
Yoga Mat Pro,Skipping Rope Pro,0.0020238095238095236,0.0794392523364486,3.4936634535401474
Ceramic Mug Set Pro,Air Fryer,0.0019047619047619048,0.08556149732620322,3.488915424951976
Air Fryer,Ceramic Mug Set Pro,0.0019047619047619048,0.07766990291262135,3.4889154249519754
Gym Bag Pro,Foam Roller Pro,0.0025,0.08677685950413223,3.4876823915536397
Foam Roller Pro,Gym Bag Pro,0.0025,0.10047846889952153,3.4876823915536397
Moisturizer Pro,Perfume Pro,0.002380952380952381,0.0904977375565611,3.4870687865830883
Perfume Pro,Moisturizer Pro,0.002380952380952381,0.09174311926605505,3.487068786583088
Body Lotion Pro,Shampoo,0.0016666666666666668,0.0717948717948718,3.4859937750111167
Shampoo,Body Lotion Pro,0.0016666666666666668,0.0809248554913295,3.4859937750111167
Wireless Earbuds,Webcam Pro,0.0019047619047619048,0.08205128205128205,3.4809634809634806
Webcam Pro,Wireless Earbuds,0.0019047619047619048,0.0808080808080808,3.4809634809634806
Skipping Rope,Fitness Tracker Pro,0.002619047619047619,0.09777777777777778,3.480225988700565
Fitness Tracker Pro,Skipping Rope,0.002619047619047619,0.09322033898305083,3.480225988700565
Mechanical Keyboard Pro,Webcam,0.002380952380952381,0.08733624454148473,3.4768931476230884
Webcam,Mechanical Keyboard Pro,0.002380952380952381,0.09478672985781991,3.4768931476230884
Hair Dryer Pro,Body Lotion,0.002380952380952381,0.09132420091324202,3.4711460980598776
Body Lotion,Hair Dryer Pro,0.002380952380952381,0.0904977375565611,3.4711460980598776
Notebook Set Pro,Puzzle Book,0.002261904761904762,0.09743589743589744,3.468057366362451
Puzzle Book,Notebook Set Pro,0.002261904761904762,0.08050847457627118,3.4680573663624505
Power Bank Pro,Webcam Pro,0.0020238095238095236,0.08173076923076922,3.4673659673659665
Webcam Pro,Power Bank Pro,0.0020238095238095236,0.08585858585858584,3.4673659673659665
Winter Hoodie Pro,Analog Watch Pro,0.0020238095238095236,0.08542713567839195,3.466608404340543
Analog Watch Pro,Winter Hoodie Pro,0.0020238095238095236,0.08212560386473429,3.466608404340543
Analog Watch Pro,Sunglasses Pro,0.0020238095238095236,0.08212560386473429,3.466608404340543
Sunglasses Pro,Analog Watch Pro,0.0020238095238095236,0.08542713567839195,3.466608404340543
Water Bottle,Gym Bag,0.0020238095238095236,0.08542713567839195,3.466608404340543
Gym Bag,Water Bottle,0.0020238095238095236,0.08212560386473429,3.466608404340543
Art Supplies Kit Pro,Fountain Pen,0.0020238095238095236,0.08947368421052632,3.4634974533106964
Fountain Pen,Art Supplies Kit Pro,0.0020238095238095236,0.07834101382488479,3.463497453310696
Moisturizer,Face Wash,0.002380952380952381,0.09523809523809525,3.4632034632034636
Face Wash,Moisturizer,0.002380952380952381,0.08658008658008659,3.4632034632034636
Cycling Gloves,Resistance Bands,0.002142857142857143,0.08695652173913043,3.4617762208942917
Resistance Bands,Cycling Gloves,0.002142857142857143,0.08530805687203791,3.4617762208942917
Planner Diary Pro,Fountain Pen Pro,0.002857142857142857,0.09958506224066391,3.4566715819073424
Fountain Pen Pro,Planner Diary Pro,0.002857142857142857,0.09917355371900827,3.4566715819073424
Yoga Mat,Fitness Tracker Pro,0.002380952380952381,0.09708737864077671,3.455652460095442
Fitness Tracker Pro,Yoga Mat,0.002380952380952381,0.0847457627118644,3.4556524600954415
Fitness Tracker,Football Pro,0.002261904761904762,0.0867579908675799,3.453872622216451
Face Mask Pack Pro,Sunscreen Pro,0.002261904761904762,0.0900473933649289,3.453872622216451
Football Pro,Fitness Tracker,0.002261904761904762,0.0900473933649289,3.453872622216451
Sunscreen Pro,Face Mask Pack Pro,0.002261904761904762,0.0867579908675799,3.453872622216451
Bookmark Set,Fountain Pen Pro,0.002380952380952381,0.09950248756218907,3.4538053533982986
